,Title,Published_date,Views,Likes,Comments,Month
7759,More on IPOs | Stocks and bonds | Finance & Capital Markets | Khan Academy,2009-02-01,96610,258,10,Feb
7760,An IPO | Stocks and bonds | Finance & Capital Markets | Khan Academy,2009-01-31,191967,390,26,Jan
7761,Going back to the till: Series B | Stocks and bonds | Finance & Capital Markets | Khan Academy,2009-01-29,128337,308,21,Jan
7762,Getting a seed round from a VC | Stocks and bonds | Finance & Capital Markets | Khan Academy,2009-01-29,220480,584,30,Jan
7763,Raising money for a startup | Stocks and bonds | Finance & Capital Markets | Khan Academy,2009-01-29,589286,1696,110,Jan
7764,Birthday probability problem | Probability and Statistics | Khan Academy,2009-01-26,538020,2247,213,Jan
7765,Statistics: Alternate variance formulas | Probability and Statistics | Khan Academy,2009-01-26,571470,1886,119,Jan
7766,Statistics: Standard deviation | Descriptive statistics | Probability and Statistics | Khan Academy,2009-01-25,2212993,7626,480,Jan
7767,Statistics: Sample variance | Descriptive statistics | Probability and Statistics | Khan Academy,2009-01-23,894593,3544,268,Jan
7768,Statistics: Variance of a population | Probability and Statistics | Khan Academy,2009-01-20,978968,3664,209,Jan
7769,Statistics: The average | Descriptive statistics | Probability and Statistics | Khan Academy,2009-01-20,2864719,12141,390,Jan
7770,Statistics: Sample vs. Population Mean,2009-01-20,1145079,4583,202,Jan
7771,Algebra II: Mean and Standard Deviation,2009-01-18,84421,156,10,Jan
7772,Banking 18: Big Picture Discussion,2009-01-06,85747,258,80,Jan
7773,CA Geometry: Secants and Translations,2009-01-05,37521,34,7,Jan
7774,CA Geometry: Circle area chords tangent | Worked examples | Geometry | Khan Academy,2009-01-05,110531,172,18,Jan
7775,CA Geometry: Basic trigonometry | Worked examples | Geometry | Khan Academy,2009-01-04,63377,52,9,Jan
7776,CA Geometry: More trig | Worked examples | Geometry | Khan Academy,2009-01-04,30027,34,6,Jan
7777,CA Geometry: Compass construction | Worked examples | Geometry | Khan Academy,2009-01-04,50326,29,6,Jan
7778,"CA Geometry: Pythagorean theorem, compass constructions | Worked examples | Geometry | Khan Academy",2009-01-04,34172,36,3,Jan
7779,CA Geometry: Deducing angle measures | Angles and intersecting lines | Geometry | Khan Academy,2009-01-04,116762,69,5,Jan
7780,CA Geometry: Exterior angles | Worked examples | Geometry | Khan Academy,2009-01-04,59392,26,3,Jan
7781,"CA Geometry: Area, circumference, volume | Worked examples | Geometry | Khan Academy",2009-01-03,65607,57,4,Jan
7782,"CA Geometry: Pythagorean theorem, area | Worked examples | Geometry | Khan Academy",2009-01-03,40253,39,6,Jan
7783,CA Geometry: Triangles and parallelograms | Worked examples | Geometry | Khan Academy,2009-01-03,72683,63,8,Jan
7784,"CA Geometry: Area, pythagorean theorem | Worked examples | Geometry | Khan Academy",2009-01-03,45430,40,7,Jan
7785,CA Geometry: More on congruent and similar triangles | Worked examples | Geometry | Khan Academy,2009-01-03,60540,51,9,Jan
7786,CA Geometry: Similar triangles 1 | Worked examples | Geometry | Khan Academy,2009-01-03,62011,31,5,Jan
7787,CA Geometry: More proofs | Worked examples | Geometry | Khan Academy,2009-01-03,208991,105,18,Jan
7788,CA Geometry: Proof by contradiction | Worked examples | Geometry | Khan Academy,2009-01-03,105404,103,19,Jan
7789,CA Geometry: Deductive reasoning | Worked examples | Geometry | Khan Academy,2009-01-03,151009,234,22,Jan
7790,CA Algebra I: Functions,2009-01-02,46424,53,10,Jan
7791,CA Algebra I: More Word Problems,2009-01-02,24749,21,3,Jan
7792,CA Algebra I: Word Problems,2009-01-02,38962,21,7,Jan
7793,CA Algebra I: Quadratic roots | Quadratic equations | Algebra I | Khan Academy,2009-01-02,45571,28,4,Jan
7794,CA Algebra I: Rational Expressions 2,2009-01-02,24433,16,4,Jan
7795,CA Algebra I: Rational Expressions 1,2009-01-02,25489,20,4,Jan
7796,CA Algebra I: Factoring quadratics | Quadratic equations | Algebra I | Khan Academy,2009-01-02,85533,77,7,Jan
7797,CA Algebra I: Quadratic equation | Quadratic equations | Algebra I | Khan Academy,2009-01-02,57412,32,3,Jan
7798,CA Algebra I: Completing the square | Quadratic equations | Algebra I | Khan Academy,2009-01-02,73759,57,10,Jan
7799,CA Algebra I: Systems of Inequalities,2008-12-30,40488,39,2,Dec
7800,CA Algebra I: Simplying Expressions,2008-12-30,36216,26,2,Dec
7801,CA Algebra I: Slope and Y-intercept,2008-12-30,78740,62,5,Dec
7802,CA Algebra I: Graphing Inequalities,2008-12-30,53336,50,6,Dec
7803,CA Algebra I: Simple Logical Arguments,2008-12-30,40643,36,1,Dec
7804,CA Algebra I: Simplifying Expressions,2008-12-30,98739,93,33,Dec
7805,CA Algebra I: Number properties and absolute value | Pre-Algebra | Khan Academy,2008-12-30,251150,197,8,Dec
7806,Algebra II: Functions and Probability,2008-12-24,29833,32,8,Dec
7807,"Algebra II: Binomial Expansions, Geometric Series Sum",2008-12-24,40812,42,11,Dec
7808,Algebra II: binomial Expansion and Combinatorics,2008-12-24,46171,68,13,Dec
7809,"Algebra II: Functions, Combinatorics",2008-12-23,42741,37,5,Dec
7810,Algebra II: Logarithms and more,2008-12-23,60137,63,7,Dec
7811,Algebra II: Logarithms Exponential Growth,2008-12-23,67967,62,7,Dec
7812,Algebra II: Circles and Logarithms,2008-12-22,40950,45,5,Dec
7813,Hyperbola and parabola examples | Conic sections | Algebra II | Khan Academy,2008-12-22,88728,169,8,Dec
7814,Algebra II: Quadratics and shifts | Quadratic equations | Algebra I | Khan Academy,2008-12-22,76071,62,2,Dec
7815,Examples: Graphing and interpreting quadratics | Quadratic equations | Algebra I | Khan Academy,2008-12-22,89107,80,2,Dec
7816,Algebra II: Imaginary and complex numbers | Algebra II | Khan Academy,2008-12-21,115429,129,14,Dec
7817,Algebra II: Complex numbers and conjugates,2008-12-21,51920,74,10,Dec
7818,Algebra II: Simplifying Polynomials,2008-12-21,190020,316,74,Dec
7819,CA Standards:  Algebra II,2008-12-21,23903,27,4,Dec
7820,CA Standards: Algebra II (Algebraic Division/Multiplication),2008-12-21,25842,37,6,Dec
7821,California Standards Test: Algebra II (Graphing Inequalities,2008-12-21,26518,35,9,Dec
7822,California Standards Test: Algebra II,2008-12-21,64887,79,14,Dec
7823,GMAT: Math 50 | Problem solving | GMAT | Khan Academy,2008-12-18,18662,23,0,Dec
7824,GMAT: Math 51 | Problem solving | GMAT | Khan Academy,2008-12-18,17684,29,0,Dec
7825,GMAT: Math 53 | Problem solving | GMAT | Khan Academy,2008-12-18,12939,16,0,Dec
7826,GMAT: Math 52 | Problem solving | GMAT | Khan Academy,2008-12-18,13956,12,0,Dec
7827,GMAT: Math 54 | Problem solving | GMAT | Khan Academy,2008-12-18,30243,30,0,Dec
7828,GMAT: Math 47 | Problem solving | GMAT | Khan Academy,2008-12-18,11401,14,0,Dec
7829,GMAT: Math 49 | Problem solving | GMAT | Khan Academy,2008-12-18,12103,17,0,Dec
7830,GMAT: Math 48 | Problem solving | GMAT | Khan Academy,2008-12-18,10590,8,0,Dec
7831,GMAT: Math 45 | Problem solving | GMAT | Khan Academy,2008-12-18,11528,10,0,Dec
7832,GMAT: Math 46 | Problem solving | GMAT | Khan Academy,2008-12-18,11456,17,0,Dec
7833,GMAT: Math 44 | Problem solving | GMAT | Khan Academy,2008-12-18,10373,7,0,Dec
7834,GMAT: Math 43 | Problem solving | GMAT | Khan Academy,2008-12-18,10999,6,0,Dec
7835,GMAT: Math 42 | Problem solving | GMAT | Khan Academy,2008-12-18,13675,22,0,Dec
7836,GMAT: Math 41 | Problem solving | GMAT | Khan Academy,2008-12-17,13861,11,0,Dec
7837,GMAT: Math 40 | Problem solving | GMAT | Khan Academy,2008-12-17,13401,11,0,Dec
7838,GMAT: Math 39 | Problem solving | GMAT | Khan Academy,2008-12-17,12065,16,5,Dec
7839,GMAT: Math 38 | Problem solving | GMAT | Khan Academy,2008-12-17,12281,13,0,Dec
7840,GMAT: Math 37 | Problem solving | GMAT | Khan Academy,2008-12-17,11558,16,0,Dec
7841,GMAT: Math 36 | Problem solving | GMAT | Khan Academy,2008-12-17,13697,13,0,Dec
7842,GMAT: Math 35 | Problem solving | GMAT | Khan Academy,2008-12-17,12946,22,0,Dec
7843,GMAT: Math 34 | Problem solving | GMAT | Khan Academy,2008-12-16,15001,20,1,Dec
7844,GMAT: Math 33 | Problem solving | GMAT | Khan Academy,2008-12-16,11834,22,0,Dec
7845,GMAT: Math 32 | Problem solving | GMAT | Khan Academy,2008-12-16,12482,24,0,Dec
7846,GMAT: Math 31 | Problem solving | GMAT | Khan Academy,2008-12-16,12552,13,0,Dec
7847,GMAT: Math 30 | Problem solving | GMAT | Khan Academy,2008-12-16,15127,28,0,Dec
7848,GMAT: Data sufficiency 21 (correction) | Data sufficiency | GMAT | Khan Academy,2008-12-16,7971,9,0,Dec
7849,GMAT: Math 28 | Problem solving | GMAT | Khan Academy,2008-12-15,14666,18,3,Dec
7850,GMAT: Math 27 | Problem solving | GMAT | Khan Academy,2008-12-15,14095,19,0,Dec
7851,GMAT: Math 29 | Problem solving | GMAT | Khan Academy,2008-12-15,13888,20,0,Dec
7852,GMAT: Math 26 | Problem solving | GMAT | Khan Academy,2008-12-15,13633,21,0,Dec
7853,GMAT: Math 25 | Problem solving | GMAT | Khan Academy,2008-12-15,15625,23,2,Dec
7854,GMAT: Math 24 | Problem solving | GMAT | Khan Academy,2008-12-15,16027,22,0,Dec
7855,GMAT: Math 22 | Problem solving | GMAT | Khan Academy,2008-12-15,15443,23,1,Dec
7856,GMAT: Math 23 | Problem solving | GMAT | Khan Academy,2008-12-15,15631,20,1,Dec
7857,GMAT: Math 21 | Problem solving | GMAT | Khan Academy,2008-12-15,18139,26,0,Dec
7858,GMAT: Math 20 | Problem solving | GMAT | Khan Academy,2008-12-15,20638,38,1,Dec
7859,GMAT: Math 19 | Problem solving | GMAT | Khan Academy,2008-12-14,19237,28,4,Dec
7860,GMAT: Math 18 | Problem solving | GMAT | Khan Academy,2008-12-14,17801,20,2,Dec
7861,GMAT: Math 17 | Problem solving | GMAT | Khan Academy,2008-12-14,18523,32,1,Dec
7862,GMAT: Math 16 | Problem solving | GMAT | Khan Academy,2008-12-14,23018,31,0,Dec
7863,GMAT: Math 14 | Problem solving | GMAT | Khan Academy,2008-12-14,20591,31,1,Dec
7864,GMAT: Math 15 | Problem solving | GMAT | Khan Academy,2008-12-14,20055,29,2,Dec
7865,GMAT: Math 13 | Problem solving | GMAT | Khan Academy,2008-12-14,23225,24,1,Dec
7866,GMAT: Math 11 | Problem solving | GMAT | Khan Academy,2008-12-14,28402,43,7,Dec
7867,GMAT: Math 12 | Problem solving | GMAT | Khan Academy,2008-12-14,27036,24,0,Dec
7868,GMAT: Math 10 | Problem solving | GMAT | Khan Academy,2008-12-14,34059,36,3,Dec
7869,GMAT: Math 9 | Problem solving | GMAT | Khan Academy,2008-12-14,39572,50,2,Dec
7870,GMAT: Math 8 | Problem solving | GMAT | Khan Academy,2008-12-14,34135,41,0,Dec
7871,GMAT: Math 6 | Problem solving | GMAT | Khan Academy,2008-12-14,40753,46,4,Dec
7872,GMAT: Math 7 | Problem solving | GMAT | Khan Academy,2008-12-14,37713,42,9,Dec
7873,GMAT: Math 2 | Problem solving | GMAT | Khan Academy,2008-12-14,123611,109,13,Dec
7874,GMAT: Math 3 | Problem solving | GMAT | Khan Academy,2008-12-14,72768,74,14,Dec
7875,GMAT: Math 1 | Problem solving | GMAT | Khan Academy,2008-12-14,689977,618,45,Dec
7876,GMAT: Math 5 | Problem solving | GMAT | Khan Academy,2008-12-13,50169,45,3,Dec
7877,GMAT: Math 4 | Problem solving | GMAT | Khan Academy,2008-12-13,52591,36,9,Dec
7878,GMAT: Data sufficiency 40 | Data sufficiency | GMAT | Khan Academy,2008-12-13,12390,46,11,Dec
7879,GMAT: Data sufficiency 41 | Data sufficiency | GMAT | Khan Academy,2008-12-13,14571,23,4,Dec
7880,GMAT: Data sufficiency 39 | Data sufficiency | GMAT | Khan Academy,2008-12-12,7412,10,0,Dec
7881,GMAT: Data sufficiency 38 | Data sufficiency | GMAT | Khan Academy,2008-12-12,7612,11,1,Dec
7882,GMAT: Data sufficiency 37 | Data sufficiency | GMAT | Khan Academy,2008-12-12,8075,14,4,Dec
7883,GMAT: Data sufficiency 36 | Data sufficiency | GMAT | Khan Academy,2008-12-12,8235,11,3,Dec
7884,GMAT: Data sufficiency 35 | Data sufficiency | GMAT | Khan Academy,2008-12-12,8838,8,2,Dec
7885,GMAT: Data sufficiency 34 | Data sufficiency | GMAT | Khan Academy,2008-12-12,7371,10,0,Dec
7886,GMAT: Data sufficiency 33 | Data sufficiency | GMAT | Khan Academy,2008-12-12,8106,12,7,Dec
7887,GMAT: Data sufficiency 32 | Data sufficiency | GMAT | Khan Academy,2008-12-12,6906,6,0,Dec
7888,GMAT: Data sufficiency 31 | Data sufficiency | GMAT | Khan Academy,2008-12-12,7306,9,1,Dec
7889,Overview of our video library,2008-12-11,26765,24,5,Dec
7890,GMAT: Data sufficiency 27 | Data sufficiency | GMAT | Khan Academy,2008-12-11,8756,17,4,Dec
7891,GMAT: Data sufficiency 30 | Data sufficiency | GMAT | Khan Academy,2008-12-11,7354,6,1,Dec
7892,GMAT: Data sufficiency 28 | Data sufficiency | GMAT | Khan Academy,2008-12-11,7872,9,5,Dec
7893,GMAT: Data sufficiency 29 | Data sufficiency | GMAT | Khan Academy,2008-12-11,7942,8,0,Dec
7894,GMAT: Data sufficiency 24 | Data sufficiency | GMAT | Khan Academy,2008-12-11,8322,8,0,Dec
7895,GMAT: Data sufficiency 26 | Data sufficiency | GMAT | Khan Academy,2008-12-11,8778,8,1,Dec
7896,GMAT: Data sufficiency 25 | Data sufficiency | GMAT | Khan Academy,2008-12-11,7981,8,1,Dec
7897,GMAT: Data sufficiency 22 | Data sufficiency | GMAT | Khan Academy,2008-12-11,9139,15,2,Dec
7898,GMAT: Data sufficiency 23 | Data sufficiency | GMAT | Khan Academy,2008-12-10,8507,13,0,Dec
7899,GMAT: Data sufficiency 21 | Data sufficiency | GMAT | Khan Academy,2008-12-10,8843,7,3,Dec
7900,GMAT: Data sufficiency 20 | Data sufficiency | GMAT | Khan Academy,2008-12-10,9889,15,5,Dec
7901,GMAT: Data sufficiency 16 | Data sufficiency | GMAT | Khan Academy,2008-12-10,9430,12,1,Dec
7902,GMAT: Data sufficiency 18 | Data sufficiency | GMAT | Khan Academy,2008-12-10,9127,22,0,Dec
7903,GMAT: Data sufficiency 19 | Data sufficiency | GMAT | Khan Academy,2008-12-10,8499,14,1,Dec
7904,GMAT: Data sufficiency 17 | Data sufficiency | GMAT | Khan Academy,2008-12-10,9774,15,0,Dec
7905,GMAT: Data sufficiency 14 | Data sufficiency | GMAT | Khan Academy,2008-12-10,10618,17,0,Dec
7906,GMAT: Data sufficiency 15 | Data sufficiency | GMAT | Khan Academy,2008-12-10,10716,21,0,Dec
7907,GMAT: Data sufficiency 12 | Data sufficiency | GMAT | Khan Academy,2008-12-10,11593,16,3,Dec
7908,GMAT: Data sufficiency 13 | Data sufficiency | GMAT | Khan Academy,2008-12-10,10993,18,3,Dec
7909,GMAT: Data sufficiency 11 | Data sufficiency | GMAT | Khan Academy,2008-12-10,11694,22,4,Dec
7910,GMAT: Data sufficiency 10 | Data sufficiency | GMAT | Khan Academy,2008-12-10,13624,15,3,Dec
7911,GMAT: Data sufficiency 9 | Data sufficiency | GMAT | Khan Academy,2008-12-09,13092,15,0,Dec
7912,GMAT: Data sufficiency 8 | Data sufficiency | GMAT | Khan Academy,2008-12-09,15406,24,4,Dec
7913,GMAT: Data sufficiency 5 | Data sufficiency | GMAT | Khan Academy,2008-12-09,21693,44,5,Dec
7914,GMAT: Data sufficiency 6 | Data sufficiency | GMAT | Khan Academy,2008-12-09,19008,25,6,Dec
7915,GMAT: Data sufficiency 7 | Data sufficiency | GMAT | Khan Academy,2008-12-09,16449,35,2,Dec
7916,GMAT: Data sufficiency 3 | Data sufficiency | GMAT | Khan Academy,2008-12-09,31044,48,6,Dec
7917,GMAT: Data sufficiency 4 | Data sufficiency | GMAT | Khan Academy,2008-12-09,24081,45,5,Dec
7918,GMAT: Data sufficiency 2 | Data sufficiency | GMAT | Khan Academy,2008-12-09,44004,69,9,Dec
7919,GMAT: Data sufficiency 1 | Data sufficiency | GMAT | Khan Academy,2008-12-09,222997,221,23,Dec
7920,Banking 17: What happened to the gold?,2008-11-10,133078,371,265,Nov
7921,Banking 16: Why target rates vs. money supply,2008-11-10,94537,273,41,Nov
7922,Banking 15: More on the Fed Funds Rate,2008-11-09,94311,385,41,Nov
7923,Banking 14: Fed Funds Rate,2008-11-09,185844,1040,98,Nov
7924,Banking 13: Open Market Operations,2008-11-08,157057,370,70,Nov
7925,Banking 12:  Treasuries (government debt),2008-11-08,142950,365,49,Nov
7926,Banking 11: A reserve bank,2008-11-05,127344,351,45,Nov
7927,CNN: Understanding the Crisis,2008-10-28,246477,1460,254,Oct
7928,Banking 10:  Introduction to leverage (bad sound),2008-10-27,136286,360,34,Oct
7929,Banking 9: More on Reserve Ratios (Bad sound),2008-10-27,102110,319,31,Oct
7930,Banking 8: Reserve Ratios,2008-10-27,165284,339,40,Oct
7931,Banking 7: Giving out loans without giving out gold,2008-10-26,139067,370,35,Oct
7932,Banking 6: Bank Notes and Checks,2008-10-25,154702,395,23,Oct
7933,Banking 5: Introduction to Bank Notes,2008-10-25,202784,591,62,Oct
7934,Banking 4: Multiplier effect and the money supply,2008-10-08,358583,1087,303,Oct
7935,Banking 3: Fractional Reserve Banking,2008-10-08,380996,1086,210,Oct
7936,Banking 2: A bank's income statement,2008-10-07,479529,1470,88,Oct
7937,"Banking 1 | Money, banking and central banks  | Finance & Capital Markets | Khan Academy",2008-10-07,1058960,4024,350,Oct
7938,Bailout 15: More on the solution,2008-10-02,57703,188,29,Oct
7939,Bailout 14: Possible Solution,2008-10-02,62362,246,43,Oct
7940,Wealth destruction 2 | Finance & Capital Markets | Khan Academy,2008-10-02,174671,899,131,Oct
7941,Wealth destruction 1 | Finance & Capital Markets | Khan Academy,2008-10-02,272559,1076,67,Oct
7942,Bailout 13: Does the bailout have a chance of working?,2008-10-01,129639,440,50,Oct
7943,Bailout 12: Lone Star Transaction,2008-10-01,55769,273,31,Oct
7944,Bailout 11: Why these CDOs could be worth nothing,2008-10-01,71628,269,10,Oct
7945,Investment vs. Consumption I,2008-10-01,2829,20,2,Oct
7946,Investment vs. consumption 1 | Finance & Capital Markets | Khan Academy,2008-10-01,95506,318,30,Oct
7947,Investment vs. consumption 2 | Finance & Capital Markets | Khan Academy,2008-10-01,55212,228,34,Oct
7948,Credit default swaps 2 | Finance & Capital Markets | Khan Academy,2008-09-28,523127,5066,377,Sep
7949,Credit default swaps | Finance & Capital Markets | Khan Academy,2008-09-28,1049975,8557,375,Sep
7950,Bailout 10: Moral Hazard,2008-09-27,76542,326,64,Sep
7951,Bailout 9: Paulson's Plan,2008-09-27,71498,246,17,Sep
7952,Bailout 8: Systemic Risk,2008-09-27,74779,320,22,Sep
7953,Bailout 6: Getting an equity infusion,2008-09-27,66586,258,23,Sep
7954,Bailout 7: Bank goes into bankruptcy,2008-09-27,70114,240,14,Sep
7955,Bailout 5: Paying off the debt,2008-09-27,81992,273,11,Sep
7956,Bailout 4: Mark-to-model vs. mark-to-market,2008-09-25,98372,448,41,Sep
7957,"Bailout 2: Book value | Money, banking and central banks  | Finance & Capital Markets | Khan Academy",2008-09-25,122600,421,28,Sep
7958,Bailout 3: Book value vs. market value,2008-09-25,138497,474,33,Sep
7959,Bailout 1: Liquidity vs. Solvency,2008-09-25,242953,975,81,Sep
7960,"""Shifting"" transform by multiplying function by exponential | Differential Equations | Khan Academy",2008-09-07,346148,1089,51,Sep
7961,Present Value 4 (and discounted cash flow) | Finance & Capital Markets | Khan Academy,2008-09-06,381880,940,82,Sep
7962,Present Value 3 | Interest and debt | Finance & Capital Markets | Khan Academy,2008-09-06,356825,830,40,Sep
7963,Present Value 2 | Interest and debt | Finance & Capital Markets | Khan Academy,2008-09-06,488867,1448,88,Sep
7964,Introduction to present value | Interest and debt | Finance & Capital Markets | Khan Academy,2008-09-06,1077653,5009,516,Sep
7965,Laplace transform solves an equation 2 | Laplace transform | Differential Equations | Khan Academy,2008-09-05,428784,1778,140,Sep
7966,Laplace transform to solve an equation | Laplace transform | Differential Equations | Khan Academy,2008-09-05,735389,2444,136,Sep
7967,Laplace transform of cos t and polynomials | Laplace transform | Khan Academy,2008-09-05,403836,1176,76,Sep
7968,Laplace as linear operator and Laplace of derivatives | Laplace transform | Khan Academy,2008-09-04,547029,1554,89,Sep
7969,L{sin(at)}) - transform of sin(at) | Laplace transform | Differential Equations | Khan Academy,2008-09-04,876011,2358,143,Sep
7970,Part 2 of the transform of the sin(at) | Laplace transform | Differential Equations | Khan Academy,2008-09-04,611324,2075,239,Sep
7971,Laplace transform 2 | Laplace transform | Differential Equations | Khan Academy,2008-09-04,1216144,5058,230,Sep
7972,Laplace transform 1 | Laplace transform | Differential Equations | Khan Academy,2008-09-04,2720967,14898,508,Sep
7973,Undetermined coefficients 4 | Second order differential equations | Khan Academy,2008-09-04,307757,825,88,Sep
7974,Undetermined coefficients 3 | Second order differential equations | Khan Academy,2008-09-04,357271,687,51,Sep
7975,Undetermined coefficients 2 | Second order differential equations | Khan Academy,2008-09-03,473194,1111,96,Sep
7976,Undetermined coefficients 1 | Second order differential equations | Khan Academy,2008-09-03,762589,1987,126,Sep
7977,Repeated roots of the characteristic equations part 2 | Khan Academy,2008-09-02,171208,428,27,Sep
7978,Repeated roots of the characteristic equation | Second order differential equations | Khan Academy,2008-09-02,280519,872,47,Sep
7979,Complex roots of the characteristic equations 1 | Second order differential equations | Khan Academy,2008-09-01,461997,1065,67,Sep
7980,Complex roots of the characteristic equations 3 | Second order differential equations | Khan Academy,2008-09-01,220127,642,57,Sep
7981,Complex roots of the characteristic equations 2 | Second order differential equations | Khan Academy,2008-09-01,296588,811,66,Sep
7982,2nd Order Linear Homogeneous Differential Equations 4 | Khan Academy,2008-09-01,432695,1001,82,Sep
7983,2nd order linear homogeneous differential equations 2 | Khan Academy,2008-09-01,680808,2053,149,Sep
7984,2nd order linear homogeneous differential equations 1 | Khan Academy,2008-09-01,1223529,3509,150,Sep
7985,2nd order linear homogeneous differential equations 3 | Khan Academy,2008-09-01,501708,1169,65,Sep
7986,First order homogeneous equations 2 | First order differential equations | Khan Academy,2008-09-01,465848,1083,96,Sep
7987,First order homogenous equations | First order differential equations | Khan Academy,2008-09-01,1017851,3102,169,Sep
7988,Integrating factors 1 | First order differential equations | Khan Academy,2008-08-31,883316,2750,164,Aug
7989,Integrating factors 2 | First order differential equations | Khan Academy,2008-08-31,368496,969,57,Aug
7990,Algebraic Long Division,2008-08-31,295719,1384,186,Aug
7991,Exact equations example 3 | First order differential equations | Khan Academy,2008-08-31,215684,645,37,Aug
7992,Exact equations example 2 | First order differential equations | Khan Academy,2008-08-31,274303,642,44,Aug
7993,Exact equations intuition 2 (proofy) | First order differential equations | Khan Academy,2008-08-31,288979,885,78,Aug
7994,Exact equations example 1 | First order differential equations | Khan Academy,2008-08-31,719700,2308,185,Aug
7995,Exact equations intuition 1 (proofy) | First order differential equations | Khan Academy,2008-08-31,505800,1171,77,Aug
7996,Old separable differential equations example | First order differential equations | Khan Academy,2008-08-29,569269,1288,88,Aug
7997,Old separable differential equations introduction | Khan Academy,2008-08-29,867384,2885,207,Aug
7998,What is a differential equation,2008-08-28,2100737,7580,603,Aug
7999,Triple integrals 3 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-25,304837,1146,111,Aug
8000,Triple integrals 2 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-24,278895,688,31,Aug
8001,Triple integrals 1 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-24,480007,1595,195,Aug
8002,Double integrals 4 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-15,283472,969,53,Aug
8003,Double integrals 6 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-15,236525,720,67,Aug
8004,Double integrals 5 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-15,270269,764,63,Aug
8005,Double integrals 2 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-14,484562,2109,100,Aug
8006,Double integrals 3 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-14,311578,1007,69,Aug
8007,Double integral 1 | Double and triple integrals | Multivariable Calculus | Khan Academy,2008-08-14,920907,4607,242,Aug
8008,"Curl 3 | Partial derivatives, gradient, divergence, curl | Multivariable Calculus | Khan Academy",2008-08-12,137120,723,76,Aug
8009,"Curl 2 | Partial derivatives, gradient, divergence, curl | Multivariable Calculus | Khan Academy",2008-08-12,181490,776,36,Aug
8010,"Curl 1 | Partial derivatives, gradient, divergence, curl | Multivariable Calculus | Khan Academy",2008-08-12,361989,2038,70,Aug
8011,Divergence 2 | Multivariable Calculus | Khan Academy,2008-08-12,179893,813,70,Aug
8012,Divergence 3 | Multivariable Calculus | Khan Academy,2008-08-12,143479,669,48,Aug
8013,Divergence 1 | Multivariable Calculus | Khan Academy,2008-08-12,372944,1225,47,Aug
8014,Gradient of a scalar field | Multivariable Calculus | Khan Academy,2008-08-10,377573,1683,107,Aug
8015,"Gradient 1 | Partial derivatives, gradient, divergence, curl | Multivariable Calculus | Khan Academy",2008-08-09,511418,2315,187,Aug
8016,Partial derivatives 2 | Multivariable Calculus | Khan Academy,2008-08-09,314755,731,95,Aug
8017,Partial derivatives | Multivariable Calculus | Khan Academy,2008-08-09,650062,1880,152,Aug
8018,Calculating dot and cross products with unit vector notation | Physics | Khan Academy,2008-08-09,438035,2249,195,Aug
8019,Dot vs. cross product | Physics | Khan Academy,2008-08-09,714700,5324,186,Aug
8020,"The dot product | Magnetic forces, magnetic fields, and Faraday's law | Physics | Khan Academy",2008-08-09,557653,3133,309,Aug
8021,Induced current in a wire | Physics | Khan Academy,2008-08-04,460803,1094,109,Aug
8022,Electric motors (part 3) | Physics | Khan Academy,2008-08-04,121894,266,34,Aug
8023,Electric motors (part 2) | Physics | Khan Academy,2008-08-03,147099,274,21,Aug
8024,Electric motors (part 1) | Physics | Khan Academy,2008-08-03,303380,611,67,Aug
8025,Magnetic force between two currents going in opposite directions | Khan Academy,2008-08-02,242575,488,43,Aug
8026,Magnetic force between two currents going in the same direction | Khan Academy,2008-08-02,324662,733,75,Aug
8027,Magnetic field created by a current carrying wire | Physics | Khan Academy,2008-08-02,727818,2360,197,Aug
8028,Magnetic force on a current carrying wire | Physics | Khan Academy,2008-08-01,397155,1111,85,Aug
8029,Magnetic force on a proton example (part 1) | Physics | Khan Academy,2008-07-31,435069,995,83,Jul
8030,Magnetic force on a charge | Physics | Khan Academy,2008-07-31,729097,2215,155,Jul
8031,Magnetic force on a proton example (part 2) | Physics | Khan Academy,2008-07-31,277967,549,66,Jul
8032,Introduction to magnetism | Physics | Khan Academy,2008-07-30,1488060,6362,402,Jul
8033,"Cross product and torque | Moments, torque, and angular momentum | Physics | Khan Academy",2008-07-30,308039,896,84,Jul
8034,"Cross product 2 | Magnetic forces, magnetic fields, and Faraday's law | Physics | Khan Academy",2008-07-30,225428,731,66,Jul
8035,"Cross product 1 | Magnetic forces, magnetic fields, and Faraday's law | Physics | Khan Academy",2008-07-30,463188,1685,118,Jul
8036,More chain rule and implicit differentiation intuition,2008-07-27,226640,785,103,Jul
8037,Calculus BC 2008 2 b &c | AP Calculus BC | Khan Academy,2008-07-12,21567,43,10,Jul
8038,Calculus BC 2008 2 a | AP Calculus BC | Khan Academy,2008-07-12,28515,46,5,Jul
8039,Calculus BC 2008 2d | AP Calculus BC | Khan Academy,2008-07-12,22874,44,6,Jul
