,Title,Published_date,Views,Likes,Comments,Month
487,The imaginary king who changed the real world - Matteo Salvadore,2020-03-19,1318365,34852,1147,Mar
488,How one scientist took on the chemical industry - Mark Lytle,2020-03-17,400108,13016,355,Mar
489,How can we solve the antibiotic resistance crisis? - Gerry Wright,2020-03-16,1091149,29788,1349,Mar
490,The tale of the doctor who defied Death - Iseult Gillespie,2020-03-12,7093134,232128,5427,Mar
491,The meaning of life according to Simone de Beauvoir - Iseult Gillespie,2020-03-10,1567374,66466,1006,Mar
492,"What’s a squillo, and why do opera singers need it? - Ming Luke",2020-03-09,462358,18040,547,Mar
493,NASA’s first software engineer: Margaret Hamilton - Matt Porter & Margaret Hamilton,2020-03-05,369539,15008,496,Mar
494,Can you solve the death race riddle? - Alex Gendler,2020-03-03,1755487,32003,1562,Mar
495,The Egyptian myth of Isis and the seven scorpions - Alex Gendler,2020-03-02,2436735,55214,1528,Mar
496,"The Tower of Epiphany | Think Like A Coder, Ep 7",2020-02-27,412005,8589,469,Feb
497,How good are you at calculating risk? - Gerd Gigerenzer,2020-02-25,641697,19462,533,Feb
498,"Vultures: The acid-puking, plague-busting heroes of the ecosystem - Kenny Coogan",2020-02-24,1425174,44668,1288,Feb
499,The secret messages of Viking runestones - Jesse Byock,2020-02-20,696836,19039,503,Feb
500,How do blood transfusions work? - Bill Schutt,2020-02-18,653202,18183,450,Feb
501,"The legend of Annapurna, Hindu goddess of nourishment - Antara Raychaudhuri & Iseult Gillespie",2020-02-13,3673411,133079,5129,Feb
502,One of the most epic engineering feats in history - Alex Gendler,2020-02-11,1343870,26172,466,Feb
503,The accident that changed the world - Allison Ramsey and Mary Staicu,2020-02-10,1162034,25091,678,Feb
504,Everything changed when the fire crystal got stolen - Alex Gendler,2020-02-06,2256546,39293,2798,Feb
505,Do politics make us irrational? - Jay Van Bavel,2020-02-04,492367,20211,1017,Feb
506,"The life, legacy & assassination of an African revolutionary - Lisa Janae Bacon",2020-02-03,433594,13159,956,Feb
507,"The Chasm | Think Like A Coder, Ep 6",2020-01-30,428571,7296,440,Jan
508,Licking bees and pulping trees: The reign of a wasp queen - Kenny Coogan,2020-01-28,3094063,50452,1530,Jan
509,How bones make blood - Melody Smith,2020-01-27,802875,22781,665,Jan
510,Why is cotton in everything? - Michael R. Stiff,2020-01-23,2212601,49100,1151,Jan
511,What's so special about Viking ships? - Jan Bill,2020-01-21,1009400,20749,581,Jan
512,"Mating frenzies, sperm hoards, and brood raids: The life of a fire ant queen - Walter R. Tschinkel",2020-01-16,5045736,75042,2810,Jan
513,The ballet that incited a riot - Iseult Gillespie,2020-01-14,476353,16928,535,Jan
514,"The Artists | Think Like A Coder, Ep 5",2020-01-13,416778,7677,681,Jan
515,Can you solve the dragon jousting riddle? - Alex Gendler,2020-01-09,2567261,41977,1769,Jan
516,The mysterious life and death of Rasputin - Eden Girma,2020-01-07,3759058,96340,2997,Jan
517,Could a breathalyzer detect cancer? - Julian Burschka,2020-01-06,166134,5081,160,Jan
518,Master the art of public speaking with TED Masterclass,2020-01-04,1153090,23116,220,Jan
519,A brief history of alcohol - Rod Phillips,2020-01-02,6154309,125544,4229,Jan
520,The philosophy of cynicism - William D. Desmond,2019-12-19,3374076,121777,2313,Dec
521,Why should you read “Dune” by Frank Herbert? - Dan Kwartler,2019-12-17,5711853,195148,5016,Dec
522,Why should you read “The Joy Luck Club” by Amy Tan? - Sheila Marie Orfano,2019-12-16,308158,8092,355,Dec
523,Why should you read “Lord of the Flies” by William Golding? - Jill Dash,2019-12-12,3356451,95612,2363,Dec
524,Hacking bacteria to fight cancer - Tal Danino,2019-12-10,378513,13999,585,Dec
525,"The Train Heist | Think Like A Coder, Ep 4",2019-12-09,511723,9661,590,Dec
526,How does chemotherapy work? - Hyunsoo Joshua No,2019-12-05,5188174,118003,3663,Dec
527,Why doesn’t the Leaning Tower of Pisa fall over? - Alex Gendler,2019-12-03,5097048,95272,1811,Dec
528,Is marijuana bad for your brain? - Anees Bahji,2019-12-02,9345578,241040,14016,Dec
529,The history of the world according to corn - Chris A. Kniesly,2019-11-26,2383897,40026,1732,Nov
530,Can you outsmart this logical fallacy? - Alex Gendler,2019-11-25,1967622,61734,2946,Nov
531,"History's ""worst"" nun - Theresa A. Yugar",2019-11-21,8994963,348191,7455,Nov
532,How does laser eye surgery work? - Dan Reinstein,2019-11-19,6492925,134953,4053,Nov
533,"The Furnace Bots | Think Like A Coder, Ep 3",2019-11-18,567455,11535,601,Nov
534,The myth of Loki and the master builder - Alex Gendler,2019-11-14,2434649,42295,2116,Nov
535,The dangers of mixing drugs - Céline Valéry,2019-11-12,2911722,69377,1630,Nov
536,Why do humans have a third eyelid? - Dorsa Amir,2019-11-11,1834418,51774,2121,Nov
537,Why haven’t we cured arthritis? - Kaitlyn Sadtler and Heather J. Faust,2019-11-07,493978,13162,706,Nov
538,Game theory challenge: Can you predict human behavior? - Lucas Husted,2019-11-05,1507215,39145,1375,Nov
539,The Taino myth of the cursed creator - Bill Keegan,2019-11-04,1459962,31029,973,Nov
540,Are the illuminati real? - Chip Berlet,2019-10-31,4772384,107611,6766,Oct
541,Claws vs. nails - Matthew Borths,2019-10-29,2387895,37451,802,Oct
542,How close are we to uploading our minds? - Michael S.A. Graziano,2019-10-28,516902,16735,1499,Oct
543,Let’s plant 20 million trees together! #TeamTrees,2019-10-25,353757,25884,1085,Oct
544,"The Greek myth of Talos, the first robot - Adrienne Mayor",2019-10-24,3039950,63747,2351,Oct
545,Hawking's black hole paradox explained - Fabio Pacucci,2019-10-22,3700843,87861,2030,Oct
546,The Maya myth of the morning star,2019-10-21,1452007,25247,642,Oct
547,How to 3D print human tissue - Taneka Jones,2019-10-17,665487,21142,548,Oct
548,What causes an economic recession? - Richard Coffin,2019-10-15,2028510,44436,1946,Oct
549,"The Resistance | Think Like A Coder, Ep 2",2019-10-14,736752,17644,790,Oct
550,Why should you read Dante’s “Divine Comedy”? - Sheila Marie Orfano,2019-10-10,1718398,54084,1553,Oct
551,Are we living in a simulation? - Zohreh Davoudi,2019-10-08,1342845,36886,3414,Oct
552,The first and last king of Haiti - Marlene Daut,2019-10-07,567826,15205,739,Oct
553,"""For Estefani"" poem by Aracelis Girmay",2019-10-03,204012,7258,335,Oct
554,Ugly History: Japanese American incarceration camps - Densho,2019-10-01,1482132,36313,2763,Oct
555,"The Prison Break | Think Like A Coder, Ep 1",2019-09-30,1693203,49322,2017,Sep
556,Einstein's twin paradox explained - Amber Stuver,2019-09-26,5368049,153341,7554,Sep
557,Why should you read “The God of Small Things” by Arundhati Roy? - Laura Wright,2019-09-24,660420,22109,802,Sep
558,The myth of the Sampo— an infinite source of fortune and greed - Hanna-Ilona Härmävaara,2019-09-23,2009211,43768,1640,Sep
559,Think Like a Coder | Teaser Trailer,2019-09-21,769125,14902,572,Sep
560,What makes neon signs glow? A 360° animation - Michael Lipman,2019-09-19,322678,6813,356,Sep
561,A day in the life of a Celtic Druid - Philip Freeman,2019-09-17,1706745,42434,1353,Sep
562,Can you solve the secret sauce riddle? - Alex Gendler,2019-09-16,3098838,45804,2926,Sep
563,A brief history of chess - Alex Gendler,2019-09-12,9989083,223860,7175,Sep
564,Why should you read “Midnight’s Children”? - Iseult Gillespie,2019-09-10,442495,16699,567,Sep
565,"""Ode to the Only Black Kid in the Class"" poem by Clint Smith",2019-09-09,231825,7731,323,Sep
566,The dust bunnies that built our planet - Lorin Swint Matthews,2019-09-05,240310,7447,284,Sep
567,The secret student resistance to Hitler - Iseult Gillespie,2019-09-03,1637840,59966,1673,Sep
568,The rise and fall of the Mongol Empire - Anne F. Broadbridge,2019-08-29,5217649,99922,4594,Aug
569,The myth of Jason and the Argonauts - Iseult Gillespie,2019-08-27,1996187,35533,1486,Aug
570,The mysterious origins of life on Earth - Luka Seamus Wright,2019-08-26,1105175,24731,2170,Aug
571,A day in the life of a Cossack warrior - Alex Gendler,2019-08-22,685532,20801,1018,Aug
572,Why should you read “Kafka on the Shore”? - Iseult Gillespie,2019-08-20,1822179,73588,1647,Aug
573,Can you solve the multiverse rescue mission riddle? - Dan Finkel,2019-08-15,1638593,25062,1736,Aug
574,The high-stakes race to make quantum computers work - Chiara Decaroli,2019-08-13,389129,11792,573,Aug
575,How do viruses jump from animals to humans? - Ben Longdon,2019-08-08,1513354,29477,1695,Aug
576,From pacifist to spy: WWII’s surprising secret agent - Shrabani Basu,2019-08-06,1312359,46226,1090,Aug
577,The murder of ancient Alexandria's greatest scholar - Soraya Field Fiorio,2019-08-01,1628273,55786,2850,Aug
578,How turtle shells evolved... twice - Judy Cebra Thomas,2019-07-30,871170,20782,525,Jul
579,A brief history of cannibalism - Bill Schutt,2019-07-25,4722002,126413,3857,Jul
580,Romance and revolution: The poetry of Pablo Neruda - Ilan Stavans,2019-07-23,530344,16508,530,Jul
581,Ancient Rome’s most notorious doctor - Ramon Glazov,2019-07-18,2998251,71228,1334,Jul
582,Can you solve the dark matter fuel riddle? - Dan Finkel,2019-07-16,1351460,21134,1573,Jul
583,Infinity according to Jorge Luis Borges - Ilan Stavans,2019-07-11,402306,17752,525,Jul
584,The most common STI in the world - Emma Bryce,2019-07-09,779716,17447,1839,Jul
585,"""New Colossus"" by Emma Lazarus",2019-07-02,276897,6642,288,Jul
586,The secret language of trees - Camille Defrenne and Suzanne Simard,2019-07-01,752801,24870,905,Jul
587,What makes tuberculosis (TB) the world's most infectious killer? - Melvin Sanicas,2019-06-27,2428286,45461,2905,Jun
588,"Why should you read ""Hamlet""? - Iseult Gillespie",2019-06-25,1667482,59025,1147,Jun
589,The Romans flooded the Colosseum for sea battles - Janelle Peters,2019-06-24,862889,22044,592,Jun
590,There may be extraterrestrial life in our solar system - Augusto Carballido,2019-06-20,510891,14236,847,Jun
591,How do crystals work? - Graham Baird,2019-06-18,3289019,76698,2265,Jun
592,Your body vs. implants - Kaitlyn Sadtler,2019-06-17,2165857,55521,1686,Jun
593,Underwater farms vs. climate change - Ayana Elizabeth Johnson and Megan Davis,2019-06-13,376117,12990,424,Jun
594,Ugly History: Witch Hunts - Brian A. Pavlac,2019-06-11,2006021,53274,2572,Jun
595,How close are we to eradicating HIV? - Philip A. Chan,2019-06-10,850086,26777,1870,Jun
596,This one weird trick will help you spot clickbait - Jeff Leek & Lucy McGowan,2019-06-06,769037,23043,1184,Jun
597,You are more transparent than you think - Sajan Saini,2019-06-04,591984,17699,582,Jun
598,The Opposites Game,2019-06-03,423451,19499,890,Jun
599,Why should you read “The Master and Margarita”? - Alex Gendler,2019-05-30,706907,24495,937,May
600,The lovable (and lethal) sea lion - Claire Simeone,2019-05-28,485195,16970,651,May
601,The Chinese myth of the meddling monk - Shunan Teng,2019-05-23,2638793,52132,1531,May
602,Can you spot the problem with these headlines? (Level 1) - Jeff Leek & Lucy McGowan,2019-05-21,464435,14102,431,May
603,The mysterious science of pain - Joshua W. Pate,2019-05-20,1844348,39706,1237,May
604,Can a black hole be destroyed? - Fabio Pacucci,2019-05-16,1745843,48132,1482,May
605,Why should you read “Crime and Punishment”? - Alex Gendler,2019-05-14,4466320,200897,3644,May
606,How do self-driving cars “see”? - Sajan Saini,2019-05-13,512955,13916,507,May
607,The Aztec myth of the unlikeliest sun god - Kay Almere Read,2019-05-09,2119904,38148,1282,May
608,The Chinese myth of the immortal white snake - Shunan Teng,2019-05-07,5930796,129015,4113,May
609,How this disease changes the shape of your cells - Amber M. Yates,2019-05-06,1237697,29188,1044,May
610,"""Accents"" by Denice Frohman",2019-05-02,301007,14411,485,May
611,Why is this painting so shocking? - Iseult Gillespie,2019-04-30,796992,23239,703,Apr
612,How does the stock market work? - Oliver Elfenbaum,2019-04-29,8953691,256970,20758,Apr
613,Can you solve the cuddly duddly fuddly wuddly riddle? - Dan Finkel,2019-04-25,3469961,47341,3735,Apr
614,Titan of terror: the dark imagination of H.P. Lovecraft - Silvia Moreno-García,2019-04-23,2332103,99417,2737,Apr
615,The hidden network that makes the internet possible - Sajan Saini,2019-04-22,790664,27584,642,Apr
616,The surprising reason our muscles get tired - Christian Moro,2019-04-18,5071601,160026,3078,Apr
617,What is a butt tuba and why is it in medieval art? - Michelle Brown,2019-04-16,924969,29378,1300,Apr
618,Turbulence: One of the great unsolved mysteries of physics - Tomás Chor,2019-04-15,1349249,31665,962,Apr
619,The wild world of carnivorous plants - Kenny Coogan,2019-04-11,2161444,34773,1438,Apr
620,How to biohack your cells to fight cancer - Greg Foot,2019-04-09,1246366,63043,2670,Apr
621,Why are earthquakes so hard to predict? - Jean-Baptiste P. Koehl,2019-04-08,1129867,19671,587,Apr
622,How to grow a glacier - M Jackson,2019-04-04,432738,11735,571,Apr
623,How to spot a pyramid scheme - Stacie Bosley,2019-04-02,5868852,178393,9053,Apr
624,"""First Kiss"" by Tim Seibles",2019-04-01,439712,14361,500,Apr
625,Frida Kahlo: The woman behind the legend - Iseult Gillespie,2019-03-28,1673102,47698,647,Mar
626,A brief history of dogs - David Ian Howe,2019-03-26,3134099,59341,1863,Mar
627,What “Machiavellian” really means - Pazit Cahlon and Alex Gendler,2019-03-25,2989982,103186,3382,Mar
628,The wicked wit of Jane Austen - Iseult Gillespie,2019-03-21,1677274,64073,786,Mar
629,Using radioactive drugs to see inside your body - Pedro Brugarolas,2019-03-19,318435,9969,359,Mar
630,Can you solve the unstoppable blob riddle? - Dan Finkel,2019-03-18,7465874,51409,3959,Mar
631,How tall can a tree grow? - Valentin Hammoudi,2019-03-14,1294028,31618,1167,Mar
632,Harvey Milk's radical vision of equality - Lillian Faderman,2019-03-12,244407,9087,406,Mar
633,The physics of surfing - Nick Pizzo,2019-03-11,473309,11966,338,Mar
634,Why should you read Sylvia Plath? - Iseult Gillespie,2019-03-07,1965912,98294,994,Mar
635,How does the Rorschach inkblot test work? - Damion Searls,2019-03-05,6914739,177397,5372,Mar
636,The historic women’s suffrage march on Washington - Michelle Mehrtens,2019-03-04,506164,8183,331,Mar
637,The chaotic brilliance of artist Jean-Michel Basquiat - Jordana Moore Saggese,2019-02-28,1059248,38387,721,Feb
638,Can you solve the jail break riddle? - Dan Finkel,2019-02-26,3911712,56474,3025,Feb
639,Why should you read sci-fi superstar Octavia E. Butler? - Ayana Jamieson and Moya Bailey,2019-02-25,387712,16426,431,Feb
640,An unsung hero of the civil rights movement - Christina Greer,2019-02-21,448143,11267,303,Feb
641,Three ways the universe could end - Venus Keus,2019-02-19,2003120,41360,3096,Feb
642,The sexual deception of orchids - Anne Gaskett,2019-02-14,552660,16027,720,Feb
643,Notes of a native son: The world according to James Baldwin - Christina Greer,2019-02-12,1076708,41687,690,Feb
644,What is consciousness? - Michael S. A. Graziano,2019-02-11,1379367,34465,2059,Feb
645,Will there ever be a mile-high skyscraper? - Stefan Al,2019-02-07,2291499,36171,1960,Feb
646,Why should you read Shakespeare’s “The Tempest”? - Iseult Gillespie,2019-02-05,721914,18256,616,Feb
647,How one journalist risked her life to hold murderers accountable - Christina Greer,2019-02-04,1103992,41459,704,Feb
648,"""The Nutritionist"" by Andrea Gibson",2019-02-02,251319,11613,423,Feb
649,"""The Second Coming"" by William Butler Yeats",2019-02-02,378727,9010,278,Feb
650,"""All the World's a Stage"" by William Shakespeare",2019-02-02,549480,17479,476,Feb
651,"""Three Months After"" by Cristin O'Keefe Aptowicz",2019-02-02,174661,6439,157,Feb
652,"""The Road Not Taken"" by Robert Frost",2019-02-02,1653683,53563,1889,Feb
653,"""To Make Use of Water"" by Safia Elhillo",2019-02-02,283258,7339,183,Feb
654,How do ocean currents work? - Jennifer Verduin,2019-01-31,2390869,35546,901,Jan
655,Why should you read Flannery O’Connor? - Iseult Gillespie,2019-01-29,378200,10184,254,Jan
656,Can you solve the vampire hunter riddle? - Dan Finkel,2019-01-28,3176951,48419,3561,Jan
657,How CRISPR lets you edit DNA - Andrea M. Henle,2019-01-24,1274616,32671,1172,Jan
658,Why should you read “Fahrenheit 451”? - Iseult Gillespie,2019-01-22,3586361,118372,4336,Jan
659,A day in the life of a Mongolian queen - Anne F. Broadbridge,2019-01-17,1973105,44573,1361,Jan
660,The myth of Pandora’s box - Iseult Gillespie,2019-01-15,8045567,146972,4355,Jan
661,The truth about electroconvulsive therapy (ECT) - Helen M. Farrell,2019-01-14,797254,17946,1708,Jan
662,Can you solve the multiplying rabbits riddle? - Alex Gendler,2019-01-10,3939780,37867,3086,Jan
663,Can you survive nuclear fallout? -  Brooke Buddemeier and Jessica S. Wieder,2019-01-08,2008962,47183,2204,Jan
664,How Thor got his hammer - Scott A. Mellor,2019-01-07,13389382,150481,5899,Jan
665,The history of the world according to cats - Eva-Maria Geigl,2019-01-03,8439956,231783,5454,Jan
666,Can you solve the troll’s paradox riddle? - Dan Finkel,2018-12-20,2954860,48780,5351,Dec
667,The sneakiest tricksters of the animal kingdom - Eldridge Adams,2018-12-18,624226,13160,377,Dec
668,From enslavement to rebel gladiator: The life of Spartacus - Fiona Radford,2018-12-17,5914751,99924,2791,Dec
669,A brie(f) history of cheese - Paul Kindstedt,2018-12-13,16118793,195540,10128,Dec
670,Inside the killer whale matriarchy - Darren Croft,2018-12-11,1582835,44905,1346,Dec
671,The dangerous race for the South Pole - Elizabeth Leane,2018-12-10,355759,8524,296,Dec
672,Are we running out of clean water? - Balsher Singh Sidhu,2018-12-06,884810,17329,1077,Dec
673,Can you solve the time travel riddle? - Dan Finkel,2018-12-04,3263085,38767,2908,Dec
674,"Why should you read ""A Midsummer Night's Dream""? - Iseult Gillespie",2018-12-03,771753,21272,471,Dec
675,Why should you read Kurt Vonnegut? -  Mia Nacamulli,2018-11-29,1338869,49998,1072,Nov
676,Can you solve the giant iron riddle? - Alex Gendler,2018-11-27,2495763,30684,2605,Nov
677,Who decides what art means? - Hayley Levitt,2018-11-26,767238,21620,726,Nov
678,The life cycle of a neutron star - David Lunney,2018-11-20,1324366,33179,950,Nov
679,Why is meningitis so dangerous? - Melvin Sanicas,2018-11-19,2948948,64976,2943,Nov
680,What’s the smallest thing in the universe? - Jonathan Butterworth,2018-11-15,1202206,37158,1126,Nov
681,The myth of Sisyphus - Alex Gendler,2018-11-13,7680759,159298,3918,Nov
682,History vs. Henry VIII - Mark Robinson and Alex Gendler,2018-11-12,2031347,38987,2348,Nov
683,Can you solve the secret werewolf riddle? - Dan Finkel,2018-11-08,3690412,43939,4713,Nov
684,How far would you have to go to escape gravity? - Rene Laufer,2018-11-06,549794,12079,522,Nov
685,"Is fire a solid, a liquid, or a gas? - Elizabeth Cox",2018-11-05,2452815,81110,3081,Nov
686,What causes heartburn? - Rusha Modi,2018-11-01,1801376,29170,1608,Nov
687,The fascinating history of cemeteries - Keith Eggener,2018-10-30,6102606,131917,3299,Oct
688,How rollercoasters affect your body - Brian D. Avery,2018-10-29,2422523,39315,1406,Oct
689,Can you solve the stolen rubies riddle? - Dennis Shasha,2018-10-25,3602147,40807,3330,Oct
690,Does time exist? - Andrew Zimmerman Jones,2018-10-23,7155309,198619,7725,Oct
691,The princess who rewrote history - Leonora Neville,2018-10-22,1542908,45250,662,Oct
692,Why can't some birds fly? -  Gillian Gibb,2018-10-18,1964700,34999,1119,Oct
693,What if cracks in concrete could fix themselves? - Congrui Jin,2018-10-16,1425275,27628,692,Oct
694,"Why should you read ""Waiting For Godot""? - Iseult Gillespie",2018-10-15,1007995,29160,931,Oct
695,History through the eyes of a chicken - Chris A. Kniesly,2018-10-11,4519241,116962,5402,Oct
696,Can you solve the killer robo-ants riddle? - Dan Finkel,2018-10-09,2652919,35339,4434,Oct
697,"Why should you read ""Don Quixote""? - Ilan Stavans",2018-10-08,2537976,77110,2718,Oct
698,Can you still feel a limb that's gone? - Joshua W. Pate,2018-10-04,783243,20853,1201,Oct
699,Everything you need to know to read “The Canterbury Tales” - Iseult Gillespie,2018-10-02,878716,19849,451,Oct
700,What’s a smartphone made of? - Kim Preshoff,2018-10-01,610080,14063,850,Oct
701,How much will you change in the future? More than you think - Bence Nanay,2018-09-27,359928,10912,425,Sep
702,The myth of Hercules: 12 labors in 8-bits - Alex Gendler,2018-09-25,7000741,156801,6124,Sep
703,Can you solve the alien probe riddle? - Dan Finkel,2018-09-24,2404591,26738,1881,Sep
704,Could the Earth be swallowed by a black hole? - Fabio Pacucci,2018-09-20,1008723,22945,811,Sep
705,Why should you read Edgar Allan Poe? - Scott Peeples,2018-09-18,2126162,79238,1466,Sep
706,What would happen if every human suddenly disappeared? - Dan Kwartler,2018-09-17,4944479,133553,8908,Sep
707,How do cigarettes affect the body? - Krishna Sudhir,2018-09-13,17550534,425728,17875,Sep
708,Is there any truth to the King Arthur legends? - Alan Lupack,2018-09-11,2853741,72904,3158,Sep
709,Can you solve the rebel supplies riddle? - Alex Gendler,2018-09-10,2722701,33715,2075,Sep
710,What is the universe expanding into? - Sajan Saini,2018-09-06,1760882,41082,2687,Sep
711,Does stress affect your memory? - Elizabeth Cox,2018-09-04,920453,28073,518,Sep
712,"Why should you read ""One Hundred Years of Solitude""? - Francisco Díez-Buzo",2018-08-30,3597334,115835,2833,Aug
713,What is imposter syndrome and how can you combat it? - Elizabeth Cox,2018-08-28,4345158,135260,6285,Aug
714,Can you solve the Leonardo da Vinci riddle? - Tanya Khovanova,2018-08-23,4058841,64838,5445,Aug
715,"Why is Aristophanes called ""The Father of Comedy""? - Mark Robinson",2018-08-21,772911,24326,983,Aug
716,Zen kōans: Unsolvable enigmas designed to break your brain - Puqun Li,2018-08-16,2967109,92809,3150,Aug
717,What really happened to the Library of Alexandria? - Elizabeth Cox,2018-08-14,2638140,73432,3894,Aug
718,How the Normans changed the history of Europe - Mark Robinson,2018-08-09,3083997,66648,2775,Aug
719,Can you solve the rogue AI riddle? - Dan Finkel,2018-08-07,3896918,41969,3481,Aug
720,Why does your voice change as you get older? - Shaylin A. Schundler,2018-08-02,1703463,31600,1285,Aug
721,Did ancient Troy really exist? - Einav Zamir Dembin,2018-07-31,1890550,40370,1090,Jul
722,How can you change someone's mind? (hint: facts aren't always enough) - Hugo Mercier,2018-07-26,2139629,75991,1786,Jul
723,The breathtaking courage of Harriet Tubman - Janell Hobson,2018-07-24,1736478,38342,948,Jul
724,A day in the life of an ancient Egyptian doctor - Elizabeth Cox,2018-07-19,6314595,106847,3088,Jul
725,History vs. Augustus - Peta Greenfield & Alex Gendler,2018-07-17,2127004,43850,2770,Jul
726,How exactly does binary code work? - José Américo N L F de Freitas,2018-07-12,1328524,35841,1152,Jul
727,What is the coldest thing in the world? - Lina Marieth Hoyos,2018-07-10,1441311,29537,1526,Jul
728,Why don’t poisonous animals poison themselves? - Rebecca D. Tarvin,2018-07-05,2514279,35436,1351,Jul
729,Are there universal expressions of emotion? - Sophie Zadeh,2018-07-03,386597,6961,231,Jul
730,Can you solve the Mondrian squares riddle? - Gordon Hamilton,2018-06-28,1166696,18335,1139,Jun
731,How much of what you see is a hallucination? - Elizabeth Cox,2018-06-26,4644753,117309,3287,Jun
732,The psychology of post-traumatic stress disorder - Joelle Rabow Maletis,2018-06-25,2955582,90281,3068,Jun
733,How do your hormones work? - Emma Bryce,2018-06-21,2124449,41557,645,Jun
734,The science of hearing - Douglas L. Oliver,2018-06-19,960681,17358,653,Jun
735,Did the Amazons really exist? - Adrienne Mayor,2018-06-18,2920184,83215,3954,Jun
736,What causes insomnia? - Dan Kwartler,2018-06-14,5606498,142482,11600,Jun
737,The Irish myth of the Giant's Causeway - Iseult Gillespie,2018-06-12,1752580,29105,850,Jun
738,Can you solve the giant cat army riddle? - Dan Finkel,2018-06-11,3402333,45540,4907,Jun
739,How one scientist averted a national health crisis - Andrea Tone,2018-06-07,1889009,67539,1857,Jun
740,Could you live on the moon? - Alex Gendler,2018-06-05,484217,10708,624,Jun
741,Can you solve the penniless pilgrim riddle? - Daniel Finkel,2018-06-04,6030479,78912,3377,Jun
742,Why is it so hard to cure ALS? - Fernando G. Vieira,2018-05-31,412268,10728,1149,May
743,Are naked mole rats the strangest mammals? - Thomas Park,2018-05-29,576737,16478,602,May
744,What is dust made of? - Michael Marder,2018-05-24,1059232,21913,918,May
745,Can you solve the wizard standoff riddle? - Dan Finkel,2018-05-22,12779795,194374,17417,May
746,How to stay calm under pressure - Noa Kageyama and Pen-Pen Chen,2018-05-21,6948722,234102,2578,May
747,"The journey to Pluto, the farthest world ever explored - Alan Stern",2018-05-17,3048460,60726,2542,May
748,Why do we sweat? - John Murnan,2018-05-15,1259156,21005,772,May
749,How squids outsmart their predators - Carly Anne York,2018-05-14,2880414,50919,1569,May
750,When will the next ice age happen? - Lorraine Lisiecki,2018-05-10,1665802,32941,1967,May
751,Can you solve the false positive riddle? - Alex Gendler,2018-05-08,3968473,59862,4402,May
752,What causes constipation? - Heba Shaheed,2018-05-07,3997354,53290,2887,May
753,How does hibernation work? - Sheena Lee Faherty,2018-05-03,1503769,39977,907,May
754,How to build a dark matter detector - Jenna Saffin,2018-05-01,326489,8894,653,May
755,Which is stronger: Glue or tape? - Elizabeth Cox,2018-04-30,13636262,100684,5717,Apr
756,How do we safely study living brains? - John Borghi and Elizabeth Waters,2018-04-26,497420,13616,366,Apr
757,The rise and fall of the Assyrian Empire - Marian H Feldman,2018-04-24,2914325,55125,4886,Apr
758,Why can't you divide by zero? - TED-Ed,2018-04-23,9394350,218556,12430,Apr
759,How the world's first metro system was built - Christian Wolmar,2018-04-19,1772348,41151,1050,Apr
760,Why are fish fish-shaped? - Lauren Sallan,2018-04-17,579687,11428,529,Apr
761,The surprising reasons animals play dead - Tierney Thys,2018-04-16,2250662,35824,1388,Apr
762,What causes headaches? - Dan Kwartler,2018-04-12,6351137,147813,4908,Apr
763,"The Cambodian myth of lightning, thunder, and rain - Prumsodun Ok",2018-04-10,4589814,70535,2988,Apr
764,The rise and fall of the Byzantine Empire - Leonora Neville,2018-04-09,5802782,90148,4988,Apr
765,What causes body odor? - Mel Rosenberg,2018-04-05,4381826,82300,3848,Apr
766,A simple way to tell insects apart - Anika Hazra,2018-04-03,288788,6993,222,Apr
767,The most successful pirate of all time - Dian Murray,2018-04-02,2857854,67537,3042,Apr
768,A day in the life of a Roman soldier - Robert Garland,2018-03-29,10877532,176203,5573,Mar
769,Why isn't the world covered in poop? - Eleanor Slade and Paul Manning,2018-03-26,5299762,94971,4322,Mar
770,Can you solve the buried treasure riddle? - Daniel Griller,2018-03-22,3175124,38915,1486,Mar
771,Cannibalism in the animal kingdom - Bill Schutt,2018-03-19,6690334,92769,3896,Mar
772,A day in the life of an ancient Athenian - Robert Garland,2018-03-15,3981491,70689,1572,Mar
773,The science of skin - Emma Bryce,2018-03-12,1779280,33524,626,Mar
774,"Why should you read ""The Handmaid's Tale""? - Naomi R. Mercer",2018-03-08,2231132,76869,2397,Mar
775,The myth of King Midas and his golden touch - Iseult Gillespie,2018-03-05,7020479,116743,8579,Mar
776,The life cycle of the butterfly - Franziska Bauer,2018-03-01,339504,10889,329,Mar
777,Can you solve the seven planets riddle? - Edwin F. Meyer,2018-02-26,4307104,48537,3862,Feb
778,The myth of Thor's journey to the land of giants - Scott A. Mellor,2018-02-22,8368938,128176,3197,Feb
779,The surprising reason birds sing - Partha P. Mitra,2018-02-20,636937,18272,411,Feb
780,The coin flip conundrum - Po-Shen Loh,2018-02-15,651963,13572,852,Feb
781,The rise and fall of the Inca Empire - Gordon McEwan,2018-02-12,3680567,72544,3024,Feb
782,The myth of Arachne  - Iseult Gillespie,2018-02-08,8712174,153979,8403,Feb
783,How did teeth evolve? - Peter S. Ungar,2018-02-05,737970,17098,632,Feb
784,What happens during a stroke? - Vaibhav Goswami,2018-02-01,2899319,78232,2166,Feb
785,Why is NASA sending a spacecraft to a metal world? - Linda T. Elkins-Tanton,2018-01-29,669120,19693,940,Jan
786,Ugly history: The 1937 Haitian Massacre - Edward Paulino,2018-01-25,1358019,34912,4559,Jan
